transaction_id,date,product_id,store_id,customer_segment_id,channel_id,units_sold,unit_price,gross_sales,discount_amount,net_sales,promotion_id,discount_percentage,inventory_available,stockout_flag,return_units,return_amount,true_demand_estimate
T000065897,2024-11-19,P005,S02,Budget Shopper,Online,79,6434.25,513500.0,5194.25,508305.75,,0.0,51382.6,False,2,12868.5,79
T000065898,2024-11-19,P006,S02,Loyal Regular,Online,71,648.07,46150.0,137.03,46012.97,,0.0,500221.4,False,4,2592.28,71
T000065899,2024-11-19,P001,S03,Value Seeker,Physical Store,33,12389.35,412500.0,3651.45,408848.55,,0.0,319.1,False,2,24778.7,33
T000065900,2024-11-19,P002,S03,Value Seeker,Physical Store,103,165.29,18540.0,1515.13,17024.87,Flash Discount,6.91,568677.9,False,2,330.58,103
T000065901,2024-11-19,P003,S03,Budget Shopper,Physical Store,43,1782.53,77400.0,751.21,76648.79,,0.0,16304.4,False,3,5347.59,43
T000065902,2024-11-19,P004,S03,Premium Buyer,Physical Store,5,37592.99,190000.0,2035.05,187964.95,,0.0,6639.1,False,0,0.0,5
T000065903,2024-11-19,P005,S03,Value Seeker,Mobile App,59,6657.89,383500.0,0.0,383500.0,,0.0,98764.9,False,1,6657.89,59
T000065904,2024-11-19,P006,S03,Loyal Regular,Physical Store,106,644.76,68900.0,555.44,68344.56,,0.0,642322.0,False,2,1289.52,106
T000065905,2024-11-19,P001,S04,Budget Shopper,Marketplace,42,12562.53,525000.0,0.0,525000.0,,0.0,64579.9,False,5,62812.65,42
T000065906,2024-11-19,P002,S04,Loyal Regular,Physical Store,82,178.58,14760.0,116.44,14643.56,,0.0,369817.2,False,1,178.58,82
T000065907,2024-11-19,P003,S04,Value Seeker,Marketplace,21,1651.9,37800.0,3110.1,34689.9,Flash Discount,8.59,37632.7,False,3,4955.7,21
T000065908,2024-11-19,P004,S04,Loyal Regular,Physical Store,9,37601.95,342000.0,3582.45,338417.55,,0.0,4662.4,False,0,0.0,9
T000065909,2024-11-19,P005,S04,Value Seeker,Mobile App,50,6516.98,325000.0,0.0,325000.0,,0.0,37866.9,False,0,0.0,50
T000065910,2024-11-19,P006,S04,Value Seeker,Physical Store,117,658.97,76050.0,0.0,76050.0,,0.0,612281.1,False,4,2635.88,117
T000065911,2024-11-19,P001,S05,Value Seeker,Online,18,12316.64,225000.0,3300.48,221699.52,,0.0,30730.4,False,1,12316.64,18
T000065912,2024-11-19,P002,S05,Loyal Regular,Mobile App,63,177.65,11340.0,148.05,11191.95,,0.0,438634.9,False,0,0.0,63
T000065913,2024-11-19,P003,S05,Budget Shopper,Marketplace,35,1770.75,63000.0,1023.75,61976.25,,0.0,58568.8,False,5,8853.75,35
T000065914,2024-11-19,P004,S05,Loyal Regular,Marketplace,9,38144.29,342000.0,0.0,342000.0,,0.0,4686.3,False,0,0.0,9
T000065915,2024-11-19,P005,S05,Loyal Regular,Physical Store,23,6575.96,149500.0,0.0,149500.0,,0.0,39129.3,False,2,13151.92,23
T000065916,2024-11-19,P006,S05,Value Seeker,Online,39,647.09,25350.0,113.49,25236.51,,0.0,276318.4,False,0,0.0,39
T000065917,2024-11-19,P001,S06,Occasional Shopper,Physical Store,50,12579.78,625000.0,0.0,625000.0,,0.0,42260.2,False,7,88058.46,50
T000065918,2024-11-19,P002,S06,Occasional Shopper,Physical Store,33,177.41,5940.0,85.47,5854.53,,0.0,420585.7,False,0,0.0,33
T000065919,2024-11-19,P003,S06,Loyal Regular,Online,15,1789.84,27000.0,152.4,26847.6,,0.0,108565.0,False,2,3579.68,15
T000065920,2024-11-19,P004,S06,Value Seeker,Physical Store,10,37981.93,380000.0,180.7,379819.3,,0.0,13311.9,False,0,0.0,10
T000065921,2024-11-19,P005,S06,Premium Buyer,Online,31,6460.58,201500.0,1222.02,200277.98,,0.0,101689.2,False,1,6460.58,31
T000065922,2024-11-19,P006,S06,Value Seeker,Online,90,671.59,58500.0,0.0,58500.0,,0.0,490977.0,False,4,2686.36,90
T000065923,2024-11-19,P001,S07,Budget Shopper,Online,36,12502.09,450000.0,0.0,450000.0,,0.0,44634.4,False,2,25004.18,36
T000065924,2024-11-19,P002,S07,Value Seeker,Physical Store,117,179.08,21060.0,107.64,20952.36,,0.0,688633.3,False,0,0.0,117
T000065925,2024-11-19,P003,S07,Occasional Shopper,Online,35,1812.32,63000.0,0.0,63000.0,,0.0,114799.2,False,4,7249.28,35
T000065926,2024-11-19,P004,S07,Occasional Shopper,Mobile App,5,37603.55,190000.0,1982.25,188017.75,,0.0,7104.2,False,0,0.0,5
T000065927,2024-11-19,P005,S07,Occasional Shopper,Physical Store,10,6443.02,65000.0,569.8,64430.2,,0.0,63079.3,False,0,0.0,10
T000065928,2024-11-19,P006,S07,Occasional Shopper,Physical Store,45,645.5,29250.0,202.5,29047.5,,0.0,425522.8,False,3,1936.5,45
T000065929,2024-11-19,P001,S08,Budget Shopper,Physical Store,10,12606.88,125000.0,0.0,125000.0,,0.0,89033.3,False,0,0.0,10
T000065930,2024-11-19,P002,S08,Loyal Regular,Physical Store,39,182.93,7020.0,0.0,7020.0,,0.0,618683.0,False,0,0.0,39
T000065931,2024-11-19,P004,S08,Budget Shopper,Marketplace,3,37693.2,114000.0,920.4,113079.6,,0.0,24387.1,False,0,0.0,3
T000065932,2024-11-19,P005,S08,Occasional Shopper,Marketplace,14,6490.37,91000.0,134.82,90865.18,,0.0,73805.0,False,0,0.0,14
T000065933,2024-11-19,P006,S08,Premium Buyer,Physical Store,55,642.54,35750.0,410.3,35339.7,,0.0,595685.4,False,3,1927.62,55
T000065934,2024-11-20,P001,S01,Budget Shopper,Physical Store,78,12685.06,975000.0,0.0,975000.0,,0.0,876.8,False,0,0.0,78
T000065935,2024-11-20,P002,S01,Occasional Shopper,Physical Store,109,181.74,19620.0,0.0,19620.0,,0.0,296337.6,False,0,0.0,109
T000065936,2024-11-20,P003,S01,Budget Shopper,Physical Store,16,1778.77,28800.0,339.68,28460.32,,0.0,11854.3,False,2,3557.54,16
T000065937,2024-11-20,P004,S01,Value Seeker,Physical Store,17,38730.75,646000.0,0.0,646000.0,,0.0,36.1,False,0,0.0,17
T000065938,2024-11-20,P005,S01,Loyal Regular,Online,132,6490.42,858000.0,1264.56,856735.44,,0.0,,False,3,19471.26,132
T000065939,2024-11-20,P006,S01,Occasional Shopper,Physical Store,193,654.21,125450.0,0.0,125450.0,,0.0,276071.1,False,5,3271.05,193
T000065940,2024-11-20,P001,S02,Loyal Regular,Online,0,12443.18,0.0,0.0,0.0,,0.0,0.2,True,0,0.0,28
T000065941,2024-11-20,P002,S02,Loyal Regular,Online,131,179.54,23580.0,60.26,23519.74,,0.0,247163.5,False,1,179.54,131
T000065942,2024-11-20,P004,S02,Value Seeker,Online,4,38528.61,152000.0,0.0,152000.0,,0.0,87.7,False,0,0.0,4
T000065943,2024-11-20,P005,S02,Value Seeker,Online,95,6500.15,617500.0,0.0,617500.0,,0.0,51702.0,False,2,13000.3,95
T000065944,2024-11-20,P006,S02,Premium Buyer,Online,37,658.2,24050.0,0.0,24050.0,,0.0,501001.2,False,3,1974.6,37
T000065945,2024-11-20,P001,S03,Value Seeker,Physical Store,83,12399.02,1037500.0,8381.34,1029118.66,,0.0,286.1,False,1,12399.02,83
T000065946,2024-11-20,P002,S03,Loyal Regular,Online,60,180.1,10800.0,0.0,10800.0,,0.0,568574.9,False,0,0.0,60
T000065947,2024-11-20,P003,S03,Value Seeker,Physical Store,20,1806.29,36000.0,0.0,36000.0,,0.0,16433.4,False,4,7225.16,20
T000065948,2024-11-20,P004,S03,Occasional Shopper,Mobile App,7,38056.71,266000.0,0.0,266000.0,,0.0,6634.1,False,0,0.0,7
T000065949,2024-11-20,P005,S03,Budget Shopper,Physical Store,44,6553.7,286000.0,0.0,286000.0,,0.0,,False,0,0.0,44
T000065950,2024-11-20,P006,S03,Budget Shopper,Physical Store,193,650.78,125450.0,0.0,125450.0,,,642216.0,False,4,2603.12,193
T000065951,2024-11-20,P002,S04,Value Seeker,Mobile App,55,180.54,9900.0,0.0,9900.0,,0.0,369735.2,False,0,0.0,55
T000065952,2024-11-20,P003,S04,Budget Shopper,Marketplace,13,1800.6,23400.0,0.0,23400.0,,,37611.7,False,0,0.0,13
T000065953,2024-11-20,P004,S04,Value Seeker,Physical Store,16,37863.24,608000.0,2188.16,605811.84,,0.0,4653.4,False,1,37863.24,16
T000065954,2024-11-20,P005,S04,,Mobile App,36,6529.16,234000.0,0.0,234000.0,,0.0,38160.4,False,2,13058.32,36
T000065955,2024-11-20,P006,S04,Occasional Shopper,Mobile App,65,644.35,42250.0,367.25,41882.75,,0.0,613477.9,False,2,1288.7,65
T000065956,2024-11-20,P001,S05,Occasional Shopper,Online,67,12546.03,837500.0,0.0,837500.0,,0.0,30712.4,False,6,75276.18,67
T000065957,2024-11-20,P002,S05,Value Seeker,Mobile App,49,181.76,8820.0,0.0,8820.0,,0.0,439190.0,False,0,0.0,49
T000065958,2024-11-20,P003,S05,Occasional Shopper,Physical Store,41,1832.25,73800.0,0.0,73800.0,,0.0,58533.8,False,7,12825.75,41
T000065959,2024-11-20,P004,S05,Premium Buyer,Marketplace,29,38467.97,1102000.0,0.0,1102000.0,,0.0,4677.3,False,0,0.0,29
T000065960,2024-11-20,P005,S05,Value Seeker,Mobile App,35,6479.09,227500.0,731.85,226768.15,,0.0,39420.8,False,1,6479.09,35
T000065961,2024-11-20,P006,S05,Premium Buyer,Physical Store,135,640.53,87750.0,1278.45,86471.55,,0.0,276279.4,False,5,3202.65,135
T000065962,2024-11-20,P001,S06,Budget Shopper,Marketplace,32,12789.31,400000.0,0.0,400000.0,,0.0,42210.2,False,0,0.0,32
T000065963,2024-11-20,P002,S06,Occasional Shopper,Online,45,151.38,8100.0,1287.9,6812.1,Flash Discount,14.97,421141.3,False,0,0.0,45
T000065964,2024-11-20,P003,S06,Occasional Shopper,Physical Store,57,1829.76,102600.0,0.0,102600.0,,0.0,108550.0,False,3,5489.28,57
T000065965,2024-11-20,P004,S06,Loyal Regular,Physical Store,9,38511.41,342000.0,0.0,342000.0,,0.0,13301.9,False,0,0.0,9
T000065966,2024-11-20,P005,S06,Loyal Regular,Physical Store,10,5791.06,65000.0,7089.4,57910.6,Flash Discount,12.01,101658.2,False,0,0.0,10
T000065967,2024-11-20,P006,S06,Loyal Regular,Physical Store,51,647.93,33150.0,105.57,33044.43,,0.0,491748.9,False,0,0.0,51
T000065968,2024-11-20,P001,S07,Occasional Shopper,Physical Store,27,12430.24,337500.0,1883.52,335616.48,,0.0,44598.4,False,0,0.0,27
T000065969,2024-11-20,P002,S07,Premium Buyer,Physical Store,82,183.96,14760.0,0.0,14760.0,,0.0,689720.7,False,1,183.96,82
T000065970,2024-11-20,P003,S07,Value Seeker,Physical Store,41,1802.78,73800.0,0.0,73800.0,,0.0,114764.2,False,7,12619.46,41
T000065971,2024-11-20,P005,S07,Occasional Shopper,Physical Store,25,6450.17,162500.0,1245.75,161254.25,,0.0,63069.3,False,2,12900.34,25
T000065972,2024-11-20,P006,S07,Value Seeker,Physical Store,48,654.41,31200.0,0.0,31200.0,,0.0,425477.8,False,2,1308.82,48
T000065973,2024-11-20,P001,S08,Loyal Regular,Marketplace,48,12493.19,600000.0,326.88,599673.12,,0.0,89023.3,False,1,12493.19,48
T000065974,2024-11-20,P002,S08,Premium Buyer,Marketplace,92,177.82,16560.0,200.56,16359.44,,0.0,619506.4,False,0,0.0,92
T000065975,2024-11-20,P003,S08,Loyal Regular,Online,22,1846.37,39600.0,0.0,39600.0,,0.0,56631.1,False,5,9231.85,22
T000065976,2024-11-20,P004,S08,Premium Buyer,Physical Store,3,38072.87,114000.0,0.0,114000.0,,0.0,24384.1,False,0,0.0,3
T000065977,2024-11-20,P005,S08,Loyal Regular,Online,12,6674.65,78000.0,0.0,78000.0,,0.0,73791.0,False,1,6674.65,12
T000065978,2024-11-20,P006,S08,Value Seeker,Physical Store,55,650.31,35750.0,0.0,35750.0,,0.0,595630.4,False,2,1300.62,55
T000065979,2024-11-21,P001,S01,Budget Shopper,Physical Store,170,12347.95,2125000.0,25848.5,2099151.5,,0.0,798.8,False,7,86435.65,170
T000065980,2024-11-21,P002,S01,Occasional Shopper,Physical Store,191,180.6,34380.0,0.0,34380.0,,0.0,296228.6,False,2,361.2,191
T000065981,2024-11-21,P003,S01,Premium Buyer,Online,25,1803.08,45000.0,0.0,45000.0,,0.0,11838.3,False,2,3606.16,25
T000065982,2024-11-21,P004,S01,Budget Shopper,Physical Store,43,38539.9,1634000.0,0.0,1634000.0,,0.0,168.7,False,1,38539.9,43
T000065983,2024-11-21,P005,S01,Budget Shopper,Online,199,6496.52,1293500.0,692.52,1292807.48,,0.0,13022.2,False,7,45475.64,199
T000065984,2024-11-21,P006,S01,,Mobile App,144,645.21,93600.0,689.76,92910.24,,0.0,276644.6,False,4,2580.84,144
T000065985,2024-11-21,P001,S02,Premium Buyer,Online,0,12505.92,0.0,0.0,0.0,,0.0,0.2,True,0,0.0,37
T000065986,2024-11-21,P002,S02,Occasional Shopper,Online,60,181.06,10800.0,0.0,10800.0,,0.0,247032.5,False,0,0.0,60
T000065987,2024-11-21,P003,S02,Value Seeker,Mobile App,42,1769.63,75600.0,1275.54,74324.46,,0.0,193.7,False,6,10617.78,42
T000065988,2024-11-21,P004,S02,Loyal Regular,Mobile App,21,39049.88,798000.0,0.0,798000.0,,0.0,83.7,False,1,39049.88,21
T000065989,2024-11-21,P005,S02,Occasional Shopper,Physical Store,99,6460.37,643500.0,3923.37,639576.63,,0.0,51607.0,False,5,32301.85,99
T000065990,2024-11-21,P006,S02,Budget Shopper,Physical Store,126,646.87,81900.0,394.38,81505.62,,0.0,501850.9,False,1,646.87,126
T000065991,2024-11-21,P001,S03,Occasional Shopper,Marketplace,32,12663.18,400000.0,0.0,400000.0,,0.0,419.4,False,2,25326.36,32
T000065992,2024-11-21,P002,S03,Budget Shopper,Online,146,180.36,26280.0,0.0,26280.0,,0.0,569209.3,False,0,0.0,146
T000065993,2024-11-21,P003,S03,Loyal Regular,Physical Store,21,1794.88,37800.0,107.52,37692.48,,0.0,16413.4,False,3,5384.64,21
T000065994,2024-11-21,P004,S03,Value Seeker,Online,9,37891.67,342000.0,974.97,341025.03,,0.0,6627.1,False,0,0.0,9
T000065995,2024-11-21,P005,S03,Loyal Regular,Online,71,6340.59,461500.0,11318.11,450181.89,,0.0,99091.3,False,4,25362.36,71
T000065996,2024-11-21,P006,S03,Premium Buyer,Mobile App,97,647.85,63050.0,208.55,62841.45,,0.0,642023.0,False,3,1943.55,97
T000065997,2024-11-21,P001,S04,Loyal Regular,Mobile App,31,12509.99,387500.0,0.0,387500.0,,0.0,64857.2,False,4,50039.96,31
T000065998,2024-11-21,P002,S04,Loyal Regular,Online,163,179.04,29340.0,156.48,29183.52,,0.0,370306.7,False,0,0.0,163
T000065999,2024-11-21,P003,S04,Loyal Regular,Physical Store,30,1810.35,54000.0,0.0,54000.0,,0.0,37598.7,False,2,3620.7,30
T000066000,2024-11-21,P005,S04,Loyal Regular,Online,28,6462.26,182000.0,1056.72,180943.28,,0.0,38394.5,False,2,12924.52,28
T000066001,2024-11-21,P006,S04,Value Seeker,Physical Store,61,640.7,39650.0,567.3,39082.7,,0.0,613412.9,False,5,3203.5,61
T000066002,2024-11-21,P001,S05,Premium Buyer,Online,29,12476.22,362500.0,689.62,361810.38,,0.0,30645.4,False,2,24952.44,29
T000066003,2024-11-21,P002,S05,Budget Shopper,Online,23,179.43,4140.0,13.11,4126.89,,0.0,439141.0,False,0,0.0,23
T000066004,2024-11-21,P003,S05,Budget Shopper,Marketplace,21,1805.75,37800.0,0.0,37800.0,,0.0,58492.8,False,3,5417.25,21
T000066005,2024-11-21,P004,S05,Value Seeker,Physical Store,9,37931.43,342000.0,617.13,341382.87,,0.0,4648.3,False,0,0.0,9
T000066006,2024-11-21,P005,S05,Budget Shopper,Physical Store,45,6696.26,292500.0,0.0,292500.0,,0.0,39385.8,False,5,33481.3,45
T000066007,2024-11-21,P006,S05,,Marketplace,62,650.72,40300.0,0.0,40300.0,,0.0,276932.5,False,2,1301.44,62
T000066008,2024-11-21,P001,S06,Budget Shopper,Physical Store,34,12605.51,425000.0,0.0,425000.0,,0.0,42178.2,False,2,25211.02,34
T000066009,2024-11-21,P002,S06,Loyal Regular,Physical Store,46,182.31,8280.0,0.0,8280.0,,0.0,421096.3,False,0,0.0,46
T000066010,2024-11-21,P004,S06,Occasional Shopper,Physical Store,5,37591.46,190000.0,2042.7,187957.3,,0.0,13292.9,False,0,0.0,5
T000066011,2024-11-21,P006,S06,Occasional Shopper,Physical Store,65,653.56,42250.0,0.0,42250.0,,0.0,491697.9,False,1,653.56,65
T000066012,2024-11-21,P001,S07,Premium Buyer,Physical Store,15,12430.69,187500.0,1039.65,186460.35,,0.0,44918.8,False,1,12430.69,15
T000066013,2024-11-21,P002,S07,Budget Shopper,Physical Store,19,181.72,3420.0,0.0,3420.0,,0.0,689638.7,False,0,0.0,19
T000066014,2024-11-21,P003,S07,Value Seeker,Physical Store,27,1820.29,48600.0,0.0,48600.0,,0.0,114723.2,False,5,9101.45,27
T000066015,2024-11-21,P004,S07,Budget Shopper,Physical Store,7,38322.26,266000.0,0.0,266000.0,,0.0,7099.2,False,0,0.0,7
T000066016,2024-11-21,P005,S07,Budget Shopper,Physical Store,19,6539.38,123500.0,0.0,123500.0,,0.0,63044.3,False,1,6539.38,19
T000066017,2024-11-21,P006,S07,Loyal Regular,Physical Store,30,655.2,19500.0,0.0,19500.0,,0.0,425429.8,False,3,1965.6,30
T000066018,2024-11-21,P001,S08,Value Seeker,Physical Store,35,12693.57,437500.0,0.0,437500.0,,,89342.1,False,1,12693.57,35
T000066019,2024-11-21,P002,S08,Value Seeker,Mobile App,47,179.93,8460.0,3.29,8456.71,,0.0,619414.4,False,0,0.0,47
T000066020,2024-11-21,P003,S08,Premium Buyer,Marketplace,18,1777.77,32400.0,400.14,31999.86,,,56609.1,False,1,1777.77,18
T000066021,2024-11-21,P004,S08,Value Seeker,Online,4,38404.61,152000.0,0.0,152000.0,,0.0,24525.5,False,0,0.0,4
T000066022,2024-11-21,P005,S08,Budget Shopper,Online,27,6461.39,175500.0,1042.47,174457.53,,0.0,73779.0,False,1,6461.39,27
T000066023,2024-11-21,P006,S08,Premium Buyer,Physical Store,82,650.96,53300.0,0.0,53300.0,,0.0,595575.4,False,1,650.96,82
T000066024,2024-11-22,P001,S01,Budget Shopper,Marketplace,412,12640.64,5150000.0,0.0,5150000.0,,0.0,1002.7,False,29,366578.56,412
T000066025,2024-11-22,P002,S01,Value Seeker,Marketplace,130,176.44,23400.0,462.8,22937.2,,0.0,296037.6,False,0,0.0,130
T000066026,2024-11-22,P003,S01,Premium Buyer,Physical Store,152,1259.27,273600.0,82190.96,191409.04,Black Friday,31.04,11813.3,False,16,20148.32,152
T000066027,2024-11-22,P004,S01,Value Seeker,Online,24,28202.89,912000.0,235130.64,676869.36,Black Friday,26.58,125.7,False,0,0.0,24
T000066028,2024-11-22,P005,S01,Loyal Regular,Mobile App,70,6483.12,455000.0,1181.6,453818.4,,0.0,12823.2,False,2,12966.24,70
T000066029,2024-11-22,P006,S01,Value Seeker,Mobile App,134,643.34,87100.0,892.44,86207.56,,0.0,276500.6,False,6,3860.04,134
T000066030,2024-11-22,P001,S02,Budget Shopper,Physical Store,266,6848.78,3325000.0,1503224.52,1821775.48,Black Friday,44.86,266.2,True,19,130126.82,617
T000066031,2024-11-22,P002,S02,Value Seeker,Physical Store,263,179.79,47340.0,55.23,47284.77,,0.0,246972.5,False,1,179.79,263
T000066032,2024-11-22,P003,S02,Occasional Shopper,Physical Store,151,1372.68,271800.0,64525.32,207274.68,Black Friday,23.76,151.7,True,38,52161.84,224
T000066033,2024-11-22,P004,S02,Loyal Regular,Marketplace,55,20786.05,2090000.0,946767.25,1143232.75,Black Friday,44.52,124.0,False,1,20786.05,55
T000066034,2024-11-22,P005,S02,Loyal Regular,Marketplace,91,6390.74,591500.0,9942.66,581557.34,,0.0,51508.0,False,5,31953.7,91
T000066035,2024-11-22,P006,S02,Value Seeker,Physical Store,170,642.72,110500.0,1237.6,109262.4,,0.0,,False,7,4499.04,170
T000066036,2024-11-22,P001,S03,Value Seeker,Physical Store,387,6872.23,4837500.0,2177946.99,2659553.01,,44.36,387.4,True,21,144316.83,500
T000066037,2024-11-22,P002,S03,Value Seeker,Physical Store,176,177.64,31680.0,415.36,31264.64,,0.0,569899.1,False,3,532.92,176
T000066038,2024-11-22,P003,S03,Premium Buyer,Physical Store,205,1145.82,369000.0,134106.9,234893.1,Black Friday,35.85,16654.9,False,25,28645.5,205
T000066039,2024-11-22,P004,S03,Budget Shopper,Marketplace,20,25929.4,760000.0,241412.0,518588.0,Black Friday,33.09,,False,1,25929.4,20
T000066040,2024-11-22,P005,S03,Loyal Regular,Physical Store,37,6533.57,240500.0,0.0,240500.0,,0.0,99020.3,False,2,13067.14,37
T000066041,2024-11-22,P006,S03,Premium Buyer,Physical Store,96,658.23,62400.0,0.0,62400.0,,0.0,643065.8,False,5,3291.15,96
T000066042,2024-11-22,P001,S04,Loyal Regular,Mobile App,180,12453.84,2250000.0,8308.8,2241691.2,,0.0,65056.4,False,5,62269.2,180
T000066043,2024-11-22,P002,S04,Value Seeker,Physical Store,69,179.49,12420.0,35.19,12384.81,,0.0,370143.7,False,1,179.49,69
T000066044,2024-11-22,P003,S04,Loyal Regular,Marketplace,180,1200.65,324000.0,107883.0,216117.0,Black Friday,33.58,37568.7,False,17,20411.05,180
T000066045,2024-11-22,P004,S04,Loyal Regular,Physical Store,23,37627.96,874000.0,8556.92,865443.08,,0.0,4637.4,False,1,37627.96,23
T000066046,2024-11-22,P005,S04,Occasional Shopper,Online,29,6536.86,188500.0,0.0,188500.0,,0.0,38366.5,False,1,6536.86,29
T000066047,2024-11-22,P006,S04,Loyal Regular,Online,97,650.67,63050.0,0.0,63050.0,,0.0,613351.9,False,1,650.67,97
T000066048,2024-11-22,P001,S05,Loyal Regular,Online,157,9945.07,1962500.0,401124.01,1561375.99,Black Friday,20.42,30944.6,False,7,69615.49,157
T000066049,2024-11-22,P002,S05,Budget Shopper,Physical Store,88,176.86,15840.0,276.32,15563.68,,0.0,440083.1,False,0,0.0,88
T000066050,2024-11-22,P003,S05,Loyal Regular,Mobile App,151,1813.5,271800.0,0.0,271800.0,,0.0,58471.8,False,15,27202.5,151
T000066051,2024-11-22,P004,S05,Value Seeker,Physical Store,23,23900.76,874000.0,324282.52,549717.48,Black Friday,37.04,4639.3,False,0,0.0,23
T000066052,2024-11-22,P005,S05,Budget Shopper,Physical Store,33,6555.75,214500.0,0.0,214500.0,,0.0,39549.4,False,4,26223.0,33
T000066053,2024-11-22,P006,S05,Budget Shopper,Mobile App,50,646.33,32500.0,183.5,32316.5,,0.0,277578.4,False,0,0.0,50
T000066054,2024-11-22,P001,S06,Loyal Regular,Physical Store,527,7409.78,6587500.0,2682545.94,3904954.06,Black Friday,40.83,,False,23,170424.94,527
T000066055,2024-11-22,P002,S06,Loyal Regular,Online,51,180.29,9180.0,0.0,9180.0,,0.0,421913.1,False,0,0.0,51
T000066056,2024-11-22,P003,S06,Premium Buyer,Online,99,1174.55,178200.0,61919.55,116280.45,Black Friday,34.66,108493.0,False,16,18792.8,99
T000066057,2024-11-22,P004,S06,Premium Buyer,Online,7,28622.94,266000.0,65639.42,200360.58,Black Friday,23.82,13372.0,False,1,28622.94,7
T000066058,2024-11-22,P005,S06,Loyal Regular,Mobile App,40,5933.5,260000.0,22660.0,237340.0,Flash Discount,9.24,101648.2,False,0,0.0,40
T000066059,2024-11-22,P006,S06,Value Seeker,Online,79,650.48,51350.0,0.0,51350.0,,0.0,492452.0,False,4,2601.92,79
T000066060,2024-11-22,P001,S07,Budget Shopper,Physical Store,191,7822.32,2387500.0,893436.88,1494063.12,Black Friday,37.62,45276.5,False,5,39111.6,191
T000066061,2024-11-22,P002,S07,Value Seeker,Physical Store,43,178.63,7740.0,58.91,7681.09,,0.0,691074.1,False,1,178.63,43
T000066062,2024-11-22,P003,S07,Loyal Regular,Online,259,1376.75,466200.0,109621.75,356578.25,Black Friday,24.27,114696.2,False,33,45432.75,259
T000066063,2024-11-22,P004,S07,Value Seeker,Physical Store,23,22782.69,874000.0,349998.13,524001.87,Black Friday,40.17,7175.1,False,1,22782.69,23
T000066064,2024-11-22,P005,S07,Premium Buyer,Online,16,6518.58,104000.0,0.0,104000.0,,0.0,63236.6,False,0,0.0,16
T000066065,2024-11-22,P006,S07,Premium Buyer,Physical Store,102,651.65,66300.0,0.0,66300.0,,0.0,425399.8,False,2,1303.3,102
T000066066,2024-11-22,P001,S08,Budget Shopper,Online,160,7944.16,2000000.0,728934.4,1271065.6,Black Friday,36.45,89307.1,False,7,55609.12,160
T000066067,2024-11-22,P002,S08,Value Seeker,Online,29,177.47,5220.0,73.37,5146.63,,0.0,620467.2,False,0,0.0,29
T000066068,2024-11-22,P003,S08,Budget Shopper,Online,146,983.98,262800.0,119138.92,143661.08,Black Friday,44.26,56591.1,False,21,20663.58,146
T000066069,2024-11-22,P004,S08,Budget Shopper,Online,16,28024.49,608000.0,159608.16,448391.84,Black Friday,25.51,24521.5,False,1,28024.49,16
T000066070,2024-11-22,P005,S08,Occasional Shopper,Physical Store,33,6500.8,214500.0,0.0,214500.0,,0.0,73752.0,False,1,6500.8,33
T000066071,2024-11-22,P006,S08,Budget Shopper,Mobile App,57,637.89,37050.0,690.27,36359.73,,0.0,596658.7,False,0,0.0,57
T000066072,2024-11-23,P001,S01,Budget Shopper,Online,391,12458.96,4887500.0,16046.64,4871453.36,,0.0,590.7,False,28,348850.88,391
T000066073,2024-11-23,P002,S01,Value Seeker,Physical Store,214,179.73,38520.0,57.78,38462.22,,0.0,295907.6,False,1,179.73,214
T000066074,2024-11-23,P003,S01,Occasional Shopper,Online,221,1075.36,397800.0,160145.44,237654.56,Black Friday,40.37,11978.9,False,15,16130.4,221
T000066075,2024-11-23,P004,S01,Value Seeker,Physical Store,68,26122.34,2584000.0,807680.88,1776319.12,Black Friday,,101.7,False,2,52244.68,68
T000066076,2024-11-23,P005,S01,Occasional Shopper,Physical Store,166,6464.48,1079000.0,5896.32,1073103.68,,0.0,12753.2,False,6,38786.88,166
T000066077,2024-11-23,P001,S02,Premium Buyer,Online,0,9662.7,0.0,0.0,0.0,Black Friday,23.87,0.2,True,0,0.0,538
T000066078,2024-11-23,P002,S02,Loyal Regular,Physical Store,232,180.89,41760.0,0.0,41760.0,,0.0,247376.4,False,0,0.0,232
T000066079,2024-11-23,P003,S02,Occasional Shopper,Physical Store,0,1387.75,0.0,0.0,0.0,Black Friday,23.74,0.7,True,0,0.0,67
T000066080,2024-11-23,P004,S02,Budget Shopper,Online,22,26749.02,836000.0,247521.56,588478.44,Black Friday,29.59,69.0,False,1,26749.02,22
T000066081,2024-11-23,P005,S02,Loyal Regular,Physical Store,172,6517.19,1118000.0,0.0,1118000.0,,0.0,51417.0,False,8,52137.52,172
T000066082,2024-11-23,P006,S02,Occasional Shopper,Physical Store,443,644.04,287950.0,2640.28,285309.72,,0.0,501554.9,False,15,9660.6,443
T000066083,2024-11-23,P001,S03,Value Seeker,Physical Store,269,8689.14,3362500.0,1025121.34,2337378.66,Black Friday,30.53,269.3,True,12,104269.68,421
T000066084,2024-11-23,P002,S03,Loyal Regular,Physical Store,328,182.65,59040.0,0.0,59040.0,,0.0,569723.1,False,1,182.65,328
T000066085,2024-11-23,P003,S03,Occasional Shopper,Online,313,1037.05,563400.0,238803.35,324596.65,Black Friday,41.45,16449.9,False,46,47704.3,313
