date,day_of_week,day_name,week_of_year,month,month_name,quarter,year,day_of_month,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,holiday_name,holiday_flag,holiday_type,days_to_holiday,days_from_holiday,promotion_event,major_event_flag,temperature_c,rainfall_mm,humidity_pct,weather_condition,inflation_index,consumer_confidence_index,unemployment_rate,fuel_price_index,marketing_campaign,campaign_type,campaign_intensity,digital_ad_spend,offline_ad_spend,campaign_active_flag
2024-09-08,7,Sunday,36,9,September,3,2024,8,True,False,False,False,False,,False,,,20.0,,False,28.6,5.2,75.9,Light Rain,6.77,107.8,6.51,100.42,,,,188763.94,90130.3,False
2024-09-09,1,Monday,37,9,September,3,2024,9,False,False,False,False,False,,False,,,21.0,,False,28.5,4.6,88.0,Light Rain,6.75,107.81,6.51,100.44,,,,155946.84,63881.6,False
2024-09-10,2,Tuesday,37,9,September,3,2024,10,False,False,False,False,False,,False,,,22.0,,False,29.3,21.9,80.4,Heavy Rain,6.78,108.04,6.51,100.49,,,,141161.96,62468.79,False
2024-09-11,3,Wednesday,37,9,September,3,2024,11,False,False,False,False,False,,False,,,23.0,,False,31.7,29.1,73.6,Heavy Rain,6.78,107.99,6.53,100.47,,,,143518.99,80559.14,False
2024-09-12,4,Thursday,37,9,September,3,2024,12,False,False,False,False,False,,False,,30.0,24.0,,False,30.3,27.2,75.3,Heavy Rain,6.79,107.7,6.54,100.51,,,,149977.71,72862.09,False
2024-09-13,5,Friday,37,9,September,3,2024,13,False,False,False,False,False,,False,,29.0,25.0,,False,28.1,14.9,70.9,Light Rain,6.76,107.65,6.55,100.54,,,,121379.6,61168.01,False
2024-09-14,6,Saturday,37,9,September,3,2024,14,True,False,False,False,False,,False,,28.0,26.0,,False,29.1,11.3,88.6,Light Rain,6.79,107.49,6.53,100.64,,,,143648.81,71032.8,False
2024-09-15,7,Sunday,37,9,September,3,2024,15,True,False,False,False,False,,False,,27.0,27.0,,False,27.7,10.2,69.7,Light Rain,6.77,107.62,6.52,100.8,,,,142742.87,91310.13,False
2024-09-16,1,Monday,38,9,September,3,2024,16,False,False,False,False,False,,False,,26.0,28.0,,False,28.7,13.9,75.0,Light Rain,6.79,107.52,6.5,100.8,,,,95618.74,75459.6,False
2024-09-17,2,Tuesday,38,9,September,3,2024,17,False,False,False,False,False,,False,,25.0,29.0,,False,28.8,15.3,84.1,Heavy Rain,6.82,107.7,6.5,100.84,,,,126220.86,83462.5,False
2024-09-18,3,Wednesday,38,9,September,3,2024,18,False,False,False,False,False,,False,,24.0,30.0,,False,27.5,4.5,79.8,Light Rain,6.82,107.68,6.49,100.84,,,,138842.49,71121.92,False
2024-09-19,4,Thursday,38,9,September,3,2024,19,False,False,False,False,False,,False,,23.0,,,False,26.8,12.8,89.9,Light Rain,6.79,107.72,6.5,100.74,,,,104722.47,77948.65,False
2024-09-20,5,Friday,38,9,September,3,2024,20,False,False,False,False,False,,False,,22.0,,,False,29.5,28.4,70.7,Heavy Rain,6.77,107.53,6.5,100.79,,,,133314.85,73974.01,False
2024-09-21,6,Saturday,38,9,September,3,2024,21,True,False,False,False,False,,False,,21.0,,,False,29.2,7.6,76.5,Light Rain,6.76,107.55,6.5,100.8,,,,134945.57,93812.78,False
2024-09-22,7,Sunday,38,9,September,3,2024,22,True,False,False,False,False,,False,,20.0,,,False,27.7,13.1,75.5,Light Rain,6.76,107.46,6.5,100.79,,,,128223.4,93200.13,False
2024-09-23,1,Monday,39,9,September,3,2024,23,False,False,False,False,False,,False,,19.0,,,False,26.2,27.0,71.0,Heavy Rain,6.76,107.5,6.49,100.84,,,,129805.14,75220.52,False
2024-09-24,2,Tuesday,39,9,September,3,2024,24,False,False,False,False,False,,False,,18.0,,,False,25.7,10.7,69.4,Light Rain,6.75,107.54,6.49,100.78,,,,152047.65,71223.33,False
2024-09-25,3,Wednesday,39,9,September,3,2024,25,False,False,False,False,False,,False,,17.0,,,False,25.9,14.0,80.7,Light Rain,6.76,107.61,6.49,100.79,,,,154826.24,67748.79,False
2024-09-26,4,Thursday,39,9,September,3,2024,26,False,False,False,False,False,,False,,16.0,,,False,27.2,11.6,80.1,Light Rain,6.75,107.59,6.5,100.62,,,,102169.66,68231.51,False
2024-09-27,5,Friday,39,9,September,3,2024,27,False,False,False,False,False,,False,,15.0,,,False,24.7,,71.5,Heavy Rain,6.76,107.29,6.5,100.67,,,,168402.96,75794.35,False
2024-09-28,6,Saturday,39,9,September,3,2024,28,True,False,False,False,False,,False,,14.0,,,False,26.2,18.0,77.6,Heavy Rain,6.81,107.62,6.5,100.7,,,,194262.88,70423.38,False
2024-09-29,7,Sunday,39,9,September,3,2024,29,True,False,False,False,False,,False,,13.0,,,False,24.8,15.1,73.4,Heavy Rain,6.79,107.61,6.51,100.71,,,,201607.68,87613.35,False
2024-09-30,1,Monday,40,9,September,3,2024,30,False,False,True,False,True,,False,,12.0,,,False,23.4,14.6,68.9,Light Rain,6.78,107.52,6.52,100.66,,,,158579.51,78307.49,False
2024-10-01,2,Tuesday,40,10,October,4,2024,1,False,True,False,True,False,,False,,11.0,,,False,23.5,0.0,45.8,Pleasant,6.79,107.48,6.54,100.71,,,,168747.64,60228.71,False
2024-10-02,3,Wednesday,40,10,October,4,2024,2,False,False,False,False,False,,False,,10.0,,,False,23.2,0.0,35.7,Pleasant,6.8,107.41,6.54,100.73,,,,160348.73,75679.49,False
2024-10-03,4,Thursday,40,10,October,4,2024,3,False,False,False,False,False,,False,,9.0,,,False,25.1,0.0,61.3,Pleasant,6.78,107.37,6.55,100.76,,,,144531.41,72108.61,False
2024-10-04,5,Friday,40,10,October,4,2024,4,False,False,False,False,False,,False,,8.0,,,False,25.1,0.0,59.8,Pleasant,6.77,107.49,6.55,100.77,,,,143101.58,,False
2024-10-05,6,Saturday,40,10,October,4,2024,5,True,False,False,False,False,,False,,7.0,,,False,24.6,0.0,43.8,Pleasant,6.75,107.54,6.54,100.83,,,,181085.64,93653.5,False
2024-10-06,7,Sunday,40,10,October,4,2024,6,True,False,False,False,False,,False,,6.0,,Festival Sale - Dussehra,False,23.8,0.0,62.6,Pleasant,6.76,107.64,6.52,100.77,Festival Sale - Dussehra,Festival Sale,Medium,355970.76,178982.41,True
2024-10-07,1,Monday,41,10,October,4,2024,7,False,False,False,False,False,,False,,5.0,,Festival Sale - Dussehra,False,22.3,0.0,44.6,Pleasant,6.77,107.61,6.53,100.76,Festival Sale - Dussehra,Festival Sale,Medium,257040.12,131160.08,True
2024-10-08,2,Tuesday,41,10,October,4,2024,8,False,False,False,False,False,,False,,4.0,,Festival Sale - Dussehra,False,22.0,1.2,55.0,Pleasant,6.79,107.61,6.53,100.69,Festival Sale - Dussehra,Festival Sale,Medium,235160.33,129761.95,True
2024-10-09,3,Wednesday,41,10,October,4,2024,9,False,False,False,False,False,,False,,3.0,,Festival Sale - Dussehra,False,22.0,0.0,53.7,Pleasant,6.78,107.82,6.54,100.76,Festival Sale - Dussehra,Festival Sale,Medium,225908.61,125133.67,True
2024-10-10,4,Thursday,41,10,October,4,2024,10,False,False,False,False,False,,False,,2.0,,Festival Sale - Dussehra,False,22.1,0.0,36.2,Pleasant,6.78,107.81,6.55,100.75,Festival Sale - Dussehra,Festival Sale,Medium,252801.13,123931.86,True
2024-10-11,5,Friday,41,10,October,4,2024,11,False,False,False,False,False,,False,,1.0,,Festival Sale - Dussehra,False,20.5,0.0,69.8,Pleasant,6.76,108.03,6.56,100.66,Festival Sale - Dussehra,Festival Sale,Medium,224631.89,117479.76,True
2024-10-12,6,Saturday,41,10,October,4,2024,12,True,False,False,False,False,Dussehra,True,Festival,0.0,0.0,Diwali Mega Sale,True,19.5,0.0,46.6,Pleasant,6.75,108.1,6.57,100.65,Diwali Mega Sale,Festival Sale,High,440745.76,240916.29,True
2024-10-13,7,Sunday,41,10,October,4,2024,13,True,False,False,False,False,,False,,19.0,1.0,Diwali Mega Sale,True,20.6,0.0,57.9,Pleasant,6.73,,6.57,100.63,Diwali Mega Sale,Festival Sale,High,496572.25,231291.47,True
2024-10-14,1,Monday,42,10,October,4,2024,14,False,False,False,False,False,,False,,18.0,2.0,Diwali Mega Sale,True,20.9,0.0,42.4,Pleasant,6.74,108.15,6.57,100.7,Diwali Mega Sale,Festival Sale,High,340125.76,172385.87,True
2024-10-15,2,Tuesday,42,10,October,4,2024,15,False,False,False,False,False,,False,,17.0,3.0,Diwali Mega Sale,True,19.1,0.0,47.8,Pleasant,6.75,107.89,6.58,100.61,Diwali Mega Sale,Festival Sale,High,347549.27,154346.54,True
2024-10-16,3,Wednesday,42,10,October,4,2024,16,False,False,False,False,False,,False,,16.0,4.0,Diwali Mega Sale,True,17.8,0.0,43.3,Pleasant,6.78,108.22,6.57,100.52,Diwali Mega Sale,Festival Sale,High,354777.73,183982.47,True
2024-10-17,4,Thursday,42,10,October,4,2024,17,False,False,False,False,False,,False,,15.0,5.0,Diwali Mega Sale,True,16.0,0.0,55.8,Pleasant,6.79,107.92,6.57,100.53,Diwali Mega Sale,Festival Sale,High,386552.63,184719.88,True
2024-10-18,5,Friday,42,10,October,4,2024,18,False,False,False,False,False,,False,,14.0,6.0,Diwali Mega Sale,True,18.4,0.0,47.8,Pleasant,6.84,108.02,6.58,100.5,Diwali Mega Sale,Festival Sale,High,,182549.65,True
2024-10-19,6,Saturday,42,10,October,4,2024,19,True,False,False,False,False,,False,,13.0,7.0,Diwali Mega Sale,True,19.5,0.0,53.6,Pleasant,6.81,107.92,6.59,100.52,Diwali Mega Sale,Festival Sale,High,448274.78,221173.57,True
2024-10-20,7,Sunday,42,10,October,4,2024,20,True,False,False,False,False,,False,,12.0,8.0,Diwali Mega Sale,True,18.4,0.0,53.4,Pleasant,6.84,107.97,6.61,100.41,Diwali Mega Sale,Festival Sale,High,461877.51,206872.66,True
2024-10-21,1,Monday,43,10,October,4,2024,21,False,False,False,False,False,,False,,11.0,9.0,Diwali Mega Sale,True,16.0,0.0,39.9,Pleasant,6.84,107.83,6.62,100.48,Diwali Mega Sale,Festival Sale,High,328902.88,189601.43,True
2024-10-22,2,Tuesday,43,10,October,4,2024,22,False,False,False,False,False,,False,,10.0,10.0,Diwali Mega Sale,True,16.9,0.0,50.3,Pleasant,6.86,107.97,6.62,100.38,Diwali Mega Sale,Festival Sale,High,311160.84,191984.09,True
2024-10-23,3,Wednesday,43,10,October,4,2024,23,False,False,False,False,False,,False,,9.0,11.0,Diwali Mega Sale,True,17.7,0.0,46.6,Pleasant,6.92,107.79,6.62,100.46,Diwali Mega Sale,Festival Sale,High,413111.25,184946.78,True
2024-10-24,4,Thursday,43,10,October,4,2024,24,False,False,False,False,False,,False,,8.0,12.0,Diwali Mega Sale,True,18.6,0.0,58.4,Pleasant,6.91,107.62,6.61,100.53,Diwali Mega Sale,Festival Sale,High,385918.52,210392.52,True
2024-10-25,5,Friday,43,10,October,4,2024,25,False,False,False,False,False,,False,,7.0,13.0,Diwali Mega Sale,True,18.2,0.0,71.5,Pleasant,6.93,107.88,6.6,100.5,Diwali Mega Sale,Festival Sale,High,396184.43,173035.7,True
2024-10-26,6,Saturday,43,10,October,4,2024,26,True,False,False,False,False,,False,,6.0,14.0,Diwali Mega Sale,True,18.2,0.0,62.3,Pleasant,6.95,107.75,6.61,100.49,Diwali Mega Sale,Festival Sale,High,464804.39,236073.84,True
2024-10-27,7,Sunday,43,10,October,4,2024,27,True,False,False,False,False,,False,,5.0,15.0,Diwali Mega Sale,True,19.4,0.0,59.1,Pleasant,6.93,107.53,6.6,100.51,Diwali Mega Sale,Festival Sale,High,470834.63,236439.34,True
2024-10-28,1,Monday,44,10,October,4,2024,28,False,False,False,False,False,,False,,4.0,16.0,Diwali Mega Sale,True,17.4,0.0,55.4,Pleasant,6.95,107.61,6.6,100.46,Diwali Mega Sale,Festival Sale,High,331600.6,176455.66,True
2024-10-29,2,Tuesday,44,10,October,4,2024,29,False,False,False,False,False,,False,,3.0,17.0,Diwali Mega Sale,True,19.1,0.0,50.5,Pleasant,6.95,108.04,6.59,100.4,Diwali Mega Sale,Festival Sale,High,327135.73,160026.67,True
2024-10-30,3,Wednesday,44,10,October,4,2024,30,False,False,False,False,False,,False,,2.0,18.0,Diwali Mega Sale,True,19.2,0.0,49.9,Pleasant,6.96,108.13,6.59,100.42,Diwali Mega Sale,Festival Sale,High,382290.85,165839.85,True
2024-10-31,4,Thursday,44,10,October,4,2024,31,False,False,True,False,False,,False,,1.0,19.0,Diwali Mega Sale,True,18.6,0.0,40.0,Pleasant,7.01,108.29,6.6,100.33,Diwali Mega Sale,Festival Sale,High,362719.44,194715.86,True
2024-11-01,5,Friday,44,11,November,4,2024,1,False,True,False,False,False,Diwali,True,Festival,0.0,0.0,Diwali Mega Sale,True,17.7,0.0,46.0,Pleasant,7.01,108.24,6.59,100.31,Diwali Mega Sale,Festival Sale,High,363954.94,170312.91,True
2024-11-02,6,Saturday,44,11,November,4,2024,2,True,False,False,False,False,,False,,,1.0,Diwali Mega Sale,True,17.0,0.0,62.1,Pleasant,7.02,108.35,6.6,100.3,Diwali Mega Sale,Festival Sale,High,448368.58,235589.82,True
2024-11-03,7,Sunday,44,11,November,4,2024,3,True,False,False,False,False,,False,,,2.0,Diwali Mega Sale,True,17.3,0.0,57.1,Pleasant,7.03,108.52,6.59,100.38,Diwali Mega Sale,Festival Sale,High,463066.12,214674.05,True
2024-11-04,1,Monday,45,11,November,4,2024,4,False,False,False,False,False,,False,,,3.0,Diwali Mega Sale,True,18.7,0.0,56.2,Pleasant,7.0,108.65,6.58,100.32,Diwali Mega Sale,Festival Sale,High,362609.33,192398.61,True
2024-11-05,2,Tuesday,45,11,November,4,2024,5,False,False,False,False,False,,False,,,4.0,,False,18.2,0.0,47.5,Pleasant,7.02,108.59,6.59,100.49,,,,144948.45,58919.1,False
2024-11-06,3,Wednesday,45,11,November,4,2024,6,False,False,False,False,False,,False,,,5.0,,False,16.1,0.0,46.7,Pleasant,7.03,108.8,6.59,100.47,,,,153621.3,60882.41,False
2024-11-07,4,Thursday,45,11,November,4,2024,7,False,False,False,False,False,,False,,,6.0,,False,16.0,0.0,65.0,Pleasant,7.02,108.74,6.58,100.49,,,,173262.29,70770.03,False
2024-11-08,5,Friday,45,11,November,4,2024,8,False,False,False,False,False,,False,,,7.0,,False,14.8,0.0,64.0,Cold,7.04,108.87,6.58,100.43,,,,152217.33,66964.96,False
2024-11-09,6,Saturday,45,11,November,4,2024,9,True,False,False,False,False,,False,,,8.0,,False,15.5,0.1,43.0,Pleasant,7.03,108.86,6.58,100.38,,,,211748.24,85683.98,False
2024-11-10,7,Sunday,45,11,November,4,2024,10,True,False,False,False,False,,False,,,9.0,,False,16.7,0.0,64.2,Pleasant,7.02,108.85,6.59,100.43,,,,147583.51,74744.16,False
2024-11-11,1,Monday,46,11,November,4,2024,11,False,False,False,False,False,,False,,,10.0,,False,15.8,0.0,56.8,Pleasant,7.02,108.63,6.57,100.45,,,,116677.39,80326.9,False
2024-11-12,2,Tuesday,46,11,November,4,2024,12,False,False,False,False,False,,False,,,11.0,,False,14.9,0.0,61.0,Cold,7.03,108.62,6.6,100.45,,,,149290.74,66417.51,False
2024-11-13,3,Wednesday,46,11,November,4,2024,13,False,False,False,False,False,,False,,,12.0,,False,16.5,0.0,64.9,Pleasant,7.04,108.77,6.59,100.42,,,,154512.11,46218.2,False
2024-11-14,4,Thursday,46,11,November,4,2024,14,False,False,False,False,False,,False,,,13.0,,False,14.3,0.0,56.5,Cold,7.03,108.74,6.6,100.45,,,,132294.77,54075.23,False
2024-11-15,5,Friday,46,11,November,4,2024,15,False,False,False,False,False,,False,,,14.0,,False,14.9,0.0,53.4,Cold,7.02,,6.59,100.45,,,,170665.32,45867.96,False
2024-11-16,6,Saturday,46,11,November,4,2024,16,True,False,False,False,False,,False,,,15.0,,False,14.5,0.0,68.2,Cold,7.03,108.92,6.6,100.5,,,,196686.86,92016.55,False
2024-11-17,7,Sunday,46,11,November,4,2024,17,True,False,False,False,False,,False,,,16.0,,False,16.1,0.0,71.5,Pleasant,7.01,108.88,6.6,100.55,,,,,108981.22,False
2024-11-18,1,Monday,47,11,November,4,2024,18,False,False,False,False,False,,False,,,17.0,,False,17.1,0.0,53.1,Pleasant,7.03,108.87,6.61,100.6,,,,131810.81,67115.65,False
2024-11-19,2,Tuesday,47,11,November,4,2024,19,False,False,False,False,False,,False,,,18.0,,False,18.9,0.0,,Pleasant,7.06,109.11,6.61,100.54,,,,165040.14,64528.89,False
2024-11-20,3,Wednesday,47,11,November,4,2024,20,False,False,False,False,False,,False,,,19.0,,False,17.8,0.0,43.7,Pleasant,7.05,109.08,6.59,100.63,,,,134678.71,87816.57,False
2024-11-21,4,Thursday,47,11,November,4,2024,21,False,False,False,False,False,,False,,,20.0,,False,18.5,0.0,54.9,Pleasant,7.04,109.07,6.59,100.66,,,,149608.65,71916.79,False
2024-11-22,5,Friday,47,11,November,4,2024,22,False,False,False,False,False,,False,,,21.0,Black Friday,True,16.7,0.0,56.9,Pleasant,7.04,109.18,6.58,100.67,Black Friday,Flash Sale,High,343454.05,186256.33,True
2024-11-23,6,Saturday,47,11,November,4,2024,23,True,False,False,False,False,,False,,,22.0,Black Friday,True,15.9,0.0,76.4,Pleasant,7.05,109.16,6.59,100.68,Black Friday,Flash Sale,High,467517.04,235228.16,True
2024-11-24,7,Sunday,47,11,November,4,2024,24,True,False,False,False,False,,False,,,23.0,Black Friday,True,15.7,0.0,66.1,Pleasant,7.05,109.32,6.6,100.78,Black Friday,Flash Sale,High,481982.88,240435.58,True
2024-11-25,1,Monday,48,11,November,4,2024,25,False,False,False,False,False,,False,,30.0,24.0,Cyber Monday,True,18.4,0.0,56.9,Pleasant,7.06,109.42,6.59,100.76,Cyber Monday,Flash Sale,High,333567.98,176609.14,True
2024-11-26,2,Tuesday,48,11,November,4,2024,26,False,False,False,False,False,,False,,29.0,25.0,,False,15.0,0.0,53.6,Pleasant,7.04,109.64,6.59,100.7,,,,150092.99,64866.03,False
2024-11-27,3,Wednesday,48,11,November,4,2024,27,False,False,False,False,False,,False,,28.0,26.0,,False,12.6,0.0,67.4,Cold,7.01,109.57,6.6,100.72,,,,159249.65,67427.73,False
2024-11-28,4,Thursday,48,11,November,4,2024,28,False,False,False,False,False,,False,,27.0,27.0,,False,14.8,0.0,54.3,Cold,7.02,109.53,6.59,100.69,,,,122552.93,62284.12,False
2024-11-29,5,Friday,48,11,November,4,2024,29,False,False,False,False,False,,False,,26.0,28.0,,False,13.1,0.0,57.5,Cold,6.98,109.46,6.59,100.63,,,,148709.38,63749.86,False
2024-11-30,6,Saturday,48,11,November,4,2024,30,True,False,True,False,False,,False,,25.0,29.0,,False,13.6,0.0,56.5,Cold,6.98,109.81,6.61,100.64,,,,181398.75,90896.52,False
2024-12-01,7,Sunday,48,12,December,4,2024,1,True,True,False,False,False,,False,,24.0,30.0,,False,14.2,0.0,54.6,Cold,6.99,109.81,6.6,100.55,,,,130301.95,111958.86,False
2024-12-02,1,Monday,49,12,December,4,2024,2,False,False,False,False,False,,False,,23.0,,,False,15.1,0.0,52.4,Pleasant,6.98,109.57,6.6,100.46,,,,122692.89,82258.36,False
2024-12-03,2,Tuesday,49,12,December,4,2024,3,False,False,False,False,False,,False,,22.0,,,False,16.7,5.8,58.8,Light Rain,6.95,109.61,6.6,100.48,,,,148001.34,71250.89,False
2024-12-04,3,Wednesday,49,12,December,4,2024,4,False,False,False,False,False,,False,,21.0,,,False,16.6,0.0,57.8,Pleasant,6.93,109.63,6.6,100.44,,,,127707.71,64037.87,False
2024-12-05,4,Thursday,49,12,December,4,2024,5,False,False,False,False,False,,False,,20.0,,,False,16.9,0.0,58.0,Pleasant,6.94,109.96,6.61,100.39,,,,115144.45,70957.94,False
2024-12-06,5,Friday,49,12,December,4,2024,6,False,False,False,False,False,,False,,19.0,,,False,16.7,0.0,62.8,Pleasant,6.9,109.65,6.6,100.42,,,,159517.71,71075.13,False
2024-12-07,6,Saturday,49,12,December,4,2024,7,True,False,False,False,False,,False,,18.0,,,False,17.7,0.0,53.9,Pleasant,6.94,109.71,6.59,100.44,,,,151754.25,105260.65,False
2024-12-08,7,Sunday,49,12,December,4,2024,8,True,False,False,False,False,,False,,17.0,,,False,16.4,0.0,65.5,Pleasant,6.94,109.64,6.6,100.49,,,,179944.71,93599.3,False
2024-12-09,1,Monday,50,12,December,4,2024,9,False,False,False,False,False,,False,,16.0,,,False,17.0,2.7,52.9,Light Rain,6.93,109.66,6.61,100.44,,,,135857.74,63910.61,False
2024-12-10,2,Tuesday,50,12,December,4,2024,10,False,False,False,False,False,,False,,15.0,,,False,18.3,0.0,58.0,Pleasant,6.95,109.45,6.6,100.46,,,,168635.45,54675.46,False
2024-12-11,3,Wednesday,50,12,December,4,2024,11,False,False,False,False,False,,False,,14.0,,,False,17.5,1.9,46.4,Pleasant,6.98,109.37,6.6,100.4,,,,125688.76,51661.78,False
2024-12-12,4,Thursday,50,12,December,4,2024,12,False,False,False,False,False,,False,,13.0,,,False,18.2,0.0,55.9,Pleasant,6.99,109.68,6.6,100.41,,,,126069.62,79309.36,False
2024-12-13,5,Friday,50,12,December,4,2024,13,False,False,False,False,False,,False,,12.0,,,False,17.6,0.0,63.6,Pleasant,6.97,109.6,6.6,100.45,,,,139023.7,77147.11,False
2024-12-14,6,Saturday,50,12,December,4,2024,14,True,False,False,False,False,,False,,11.0,,,False,17.5,0.0,55.7,Pleasant,6.96,109.43,6.61,100.57,,,,177007.04,114400.04,False
2024-12-15,7,Sunday,50,12,December,4,2024,15,True,False,False,False,False,,False,,10.0,,,False,18.5,0.0,52.9,Pleasant,6.96,109.59,6.62,100.54,,,,140657.79,91948.09,False
2024-12-16,1,Monday,51,12,December,4,2024,16,False,False,False,False,False,,False,,9.0,,,False,18.8,0.0,55.7,Pleasant,6.92,109.69,6.62,100.55,,,,144256.13,65955.29,False
2024-12-17,2,Tuesday,51,12,December,4,2024,17,False,False,False,False,False,,False,,8.0,,,False,16.3,0.0,60.0,Pleasant,6.96,109.66,6.61,100.67,,,,163963.98,62831.62,False
2024-12-18,3,Wednesday,51,12,December,4,2024,18,False,False,False,False,False,,False,,7.0,,,False,15.4,0.0,67.2,Pleasant,6.96,109.89,6.62,100.63,,,,146009.79,53094.41,False
2024-12-19,4,Thursday,51,12,December,4,2024,19,False,False,False,False,False,,False,,6.0,,,False,14.3,0.0,49.1,Cold,6.96,109.71,6.62,100.53,,,,133917.74,78733.15,False
2024-12-20,5,Friday,51,12,December,4,2024,20,False,False,False,False,False,,False,,5.0,,,False,13.7,0.0,58.8,Cold,6.97,109.61,6.62,100.47,,,,126006.55,65451.98,False
2024-12-21,6,Saturday,51,12,December,4,2024,21,True,False,False,False,False,,False,,4.0,,,False,14.5,0.0,44.8,Cold,7.0,109.27,6.6,100.58,,,,214991.65,93561.95,False
2024-12-22,7,Sunday,51,12,December,4,2024,22,True,False,False,False,False,,False,,3.0,,,False,14.7,0.0,37.9,Cold,7.02,109.21,6.58,100.61,,,,201563.81,109026.23,False
2024-12-23,1,Monday,52,12,December,4,2024,23,False,False,False,False,False,,False,,2.0,,,False,15.9,0.0,61.1,Pleasant,7.02,109.24,6.6,100.6,,,,88878.13,65977.43,False
2024-12-24,2,Tuesday,52,12,December,4,2024,24,False,False,False,False,False,,False,,1.0,,,False,13.6,0.0,67.1,Cold,7.03,109.14,6.59,100.66,,,,145444.25,88699.72,False
2024-12-25,3,Wednesday,52,12,December,4,2024,25,False,False,False,False,False,Christmas,True,National,0.0,0.0,,False,12.6,0.0,75.4,Cold,7.03,109.16,6.59,100.69,,,,155991.03,83136.29,False
2024-12-26,4,Thursday,52,12,December,4,2024,26,False,False,False,False,False,,False,,6.0,1.0,New Year Sale,False,10.7,0.0,60.5,Cold,7.06,109.23,6.59,100.65,New Year Sale,Seasonal Sale,Medium,284014.9,125774.5,True
2024-12-27,5,Friday,52,12,December,4,2024,27,False,False,False,False,False,,False,,5.0,2.0,New Year Sale,False,13.7,0.0,58.0,Cold,7.04,109.04,6.59,100.64,New Year Sale,Seasonal Sale,Medium,281433.92,112182.88,True
2024-12-28,6,Saturday,52,12,December,4,2024,28,True,False,False,False,False,,False,,4.0,3.0,New Year Sale,False,12.3,0.0,48.2,Cold,7.02,108.73,6.58,100.68,New Year Sale,Seasonal Sale,Medium,349261.45,136670.29,True
2024-12-29,7,Sunday,52,12,December,4,2024,29,True,False,False,False,False,,False,,3.0,4.0,New Year Sale,False,13.3,0.0,61.9,Cold,7.0,108.62,6.59,100.67,New Year Sale,Seasonal Sale,Medium,331102.87,170140.31,True
2024-12-30,1,Monday,1,12,December,4,2024,30,False,False,False,False,False,,False,,2.0,5.0,New Year Sale,False,14.3,0.0,61.8,Cold,6.99,108.48,6.58,100.67,New Year Sale,Seasonal Sale,Medium,234775.22,127989.94,True
2024-12-31,2,Tuesday,1,12,December,4,2024,31,False,False,True,False,True,,False,,1.0,6.0,New Year Sale,False,14.1,0.0,47.2,Cold,7.02,108.59,6.6,100.63,New Year Sale,Seasonal Sale,Medium,263865.53,120301.39,True
2025-01-01,3,Wednesday,1,1,January,1,2025,1,False,True,False,True,False,New Year,True,National,0.0,0.0,New Year Sale,False,13.7,0.0,62.6,Cold,7.05,108.54,6.59,100.64,New Year Sale,Seasonal Sale,Medium,275954.83,132729.11,True
2025-01-02,4,Thursday,1,1,January,1,2025,2,False,False,False,False,False,,False,,24.0,1.0,New Year Sale,False,14.8,0.0,55.6,Cold,7.06,108.85,6.6,100.6,New Year Sale,Seasonal Sale,Medium,245248.62,124171.12,True
2025-01-03,5,Friday,1,1,January,1,2025,3,False,False,False,False,False,,False,,23.0,2.0,End of Season Sale - Winter,False,15.1,0.0,43.2,Pleasant,7.05,108.8,6.59,100.48,End of Season Sale - Winter,Clearance,Medium,226635.2,137305.02,True
2025-01-04,6,Saturday,1,1,January,1,2025,4,True,False,False,False,False,,False,,22.0,3.0,End of Season Sale - Winter,False,13.4,0.0,60.1,Cold,7.05,108.83,6.61,100.6,End of Season Sale - Winter,Clearance,Medium,292717.96,176132.0,True
2025-01-05,7,Sunday,1,1,January,1,2025,5,True,False,False,False,False,,False,,21.0,4.0,End of Season Sale - Winter,False,14.5,0.0,52.5,Cold,7.03,109.08,6.64,100.52,End of Season Sale - Winter,Clearance,Medium,303068.98,160032.85,True
2025-01-06,1,Monday,2,1,January,1,2025,6,False,False,False,False,False,,False,,20.0,5.0,End of Season Sale - Winter,False,13.4,0.0,57.1,Cold,7.03,108.83,6.62,100.52,End of Season Sale - Winter,Clearance,Medium,211495.72,134807.97,True
2025-01-07,2,Tuesday,2,1,January,1,2025,7,False,False,False,False,False,,False,,19.0,6.0,End of Season Sale - Winter,False,13.2,0.0,57.7,Cold,7.04,108.9,6.61,100.48,End of Season Sale - Winter,Clearance,Medium,244547.06,127622.84,True
2025-01-08,3,Wednesday,2,1,January,1,2025,8,False,False,False,False,False,,False,,18.0,7.0,End of Season Sale - Winter,False,14.7,0.0,66.0,Cold,7.03,108.73,6.61,100.45,End of Season Sale - Winter,Clearance,Medium,282612.61,135175.81,True
2025-01-09,4,Thursday,2,1,January,1,2025,9,False,False,False,False,False,,False,,17.0,8.0,End of Season Sale - Winter,False,15.2,0.0,57.5,Pleasant,7.01,109.1,6.61,100.51,End of Season Sale - Winter,Clearance,Medium,277913.5,125949.79,True
2025-01-10,5,Friday,2,1,January,1,2025,10,False,False,False,False,False,,False,,16.0,9.0,End of Season Sale - Winter,False,15.0,0.0,54.7,Pleasant,7.0,108.83,6.62,100.44,End of Season Sale - Winter,Clearance,Medium,248368.14,150268.2,True
